sequence,source_frame,gt_displacement_px,gt_displacement_norm,gt_linear_scale_ratio,gt_scale_change_factor,gt_width_ratio,gt_height_ratio
bandlight_indoor_1,898,0.0,0.0,1.0,1.0,1.0,1.0
bandlight_indoor_1,899,0.0,0.0,1.0,1.0,1.0,1.0
bandlight_indoor_1,900,0.0,0.0,1.0,1.0,1.0,1.0
bandlight_indoor_1,901,1.0,0.014975497667455975,1.0,1.0,1.0,1.0
bandlight_indoor_1,902,1.5811388300841898,0.023678340861849854,0.9842901458797965,1.0159605927032436,0.9795918367346939,0.989010989010989
bandlight_indoor_1,903,0.0,0.0,1.0,1.0,1.0,1.0
bandlight_indoor_1,904,0.0,0.0,1.0,1.0,1.0,1.0
bandlight_indoor_1,905,0.0,0.0,1.0,1.0,1.0,1.0
bandlight_indoor_1,906,1.0,0.015214515486254614,1.0,1.0,1.0,1.0
bandlight_indoor_1,907,0.5,0.007607257743127307,0.9734912352893503,1.027230614667805,0.9583333333333334,0.9888888888888889
bandlight_indoor_1,908,0.5,0.007814408047409082,0.9890707100936805,1.0110500592068734,0.9782608695652174,1.0
bandlight_indoor_1,909,0.0,0.0,0.9775252199076787,1.0229915092057102,0.9555555555555556,1.0
bandlight_indoor_1,910,0.7071067811865476,0.011430251099085135,0.982735738777576,1.0175675520297034,0.9767441860465116,0.9887640449438202
bandlight_indoor_1,911,0.0,0.0,0.9759000729485332,1.0246950765959597,0.9523809523809523,1.0
bandlight_indoor_1,912,0.5,0.008427498280790527,0.9874208829065749,1.0127393670836666,0.975,1.0
bandlight_indoor_1,913,1.5,0.02560457782495946,0.9870962335856491,1.0130724502589556,0.9743589743589743,1.0
bandlight_indoor_1,914,1.8027756377319946,0.031175149593115185,1.0014940991448775,1.0014940991448775,1.0263157894736843,0.9772727272727273
bandlight_indoor_1,915,1.5,0.025900594339123898,1.0127393670836666,1.0127393670836666,1.0256410256410255,1.0
bandlight_indoor_1,916,0.5,0.008524929243380918,1.0124228365658292,1.0124228365658292,1.025,1.0
bandlight_indoor_1,917,0.5,0.008420324923030926,1.0121216546949479,1.0121216546949479,1.024390243902439,1.0
bandlight_indoor_1,918,0.5,0.008319479070496521,1.0118347314702751,1.0118347314702751,1.0238095238095237,1.0
bandlight_indoor_1,919,0.5,0.00822217187426218,1.0115610777177464,1.0115610777177464,1.0232558139534884,1.0
bandlight_indoor_1,920,2.1213203435596424,0.03448503674037771,1.0054029516255762,1.0054029516255762,1.0227272727272727,0.9883720930232558
bandlight_indoor_1,921,0.5,0.008084520834544433,0.960119818230765,1.041536671790322,0.9555555555555556,0.9647058823529412
bandlight_indoor_1,922,1.0,0.01684064984606185,0.9644856443408242,1.0368220676663862,0.9534883720930233,0.975609756097561
bandlight_indoor_1,923,1.5,0.02619113609135918,0.9753048303966929,1.0253204627247285,0.975609756097561,0.975
bandlight_indoor_1,924,0.5,0.008951435925492912,0.9557518184453213,1.0462967275611939,0.95,0.9615384615384616
bandlight_indoor_1,925,1.5,0.028097574347450822,0.9735087561216972,1.027212126970321,0.9736842105263158,0.9733333333333334
bandlight_indoor_1,926,1.0,0.019241446072101123,0.9591817443319882,1.0425552883061169,0.9459459459459459,0.9726027397260274
bandlight_indoor_1,927,1.8027756377319946,0.036164168488919665,0.9716297578388114,1.029198613908545,0.9714285714285714,0.971830985915493
bandlight_indoor_1,928,3.0413812651491097,0.06279236817023433,1.0870076714307773,1.0870076714307773,1.2352941176470589,0.9565217391304348
bandlight_indoor_1,929,2.23606797749979,0.0424705992864688,1.074430618700507,1.074430618700507,1.1904761904761905,0.9696969696969697
bandlight_indoor_1,930,2.0615528128088303,0.036443449342783124,1.0514870422406546,1.0514870422406546,1.16,0.953125
bandlight_indoor_1,931,1.8027756377319946,0.030308382965941537,1.0570231352353825,1.0570231352353825,1.1551724137931034,0.9672131147540983
bandlight_indoor_1,932,4.272001872658765,0.0679466465294761,0.9263274091868802,1.0795319128878944,0.9552238805970149,0.8983050847457628
bandlight_indoor_1,933,4.031128874149275,0.06921476693787353,0.9193606781909772,1.0877123894048812,0.953125,0.8867924528301887
bandlight_indoor_1,934,2.5,0.04669024600707204,0.9296870992684665,1.075630715739586,0.9672131147540983,0.8936170212765957
bandlight_indoor_1,935,1.4142135623730951,0.028409549486356808,1.0814303146406286,1.0814303146406286,1.1694915254237288,1.0
bandlight_indoor_1,936,2.8284271247461903,0.05254069374927338,1.0382604765256414,1.0382604765256414,1.0289855072463767,1.0476190476190477
bandlight_indoor_1,937,1.8027756377319946,0.03225419207684622,1.0479844688081004,1.0479844688081004,1.028169014084507,1.0681818181818181
bandlight_indoor_1,938,1.8027756377319946,0.030777356952178637,1.0454548334586715,1.0454548334586715,1.0273972602739727,1.0638297872340425
bandlight_indoor_1,939,1.8027756377319946,0.02943920288775949,1.0432002044989575,1.0432002044989575,1.0266666666666666,1.06
bandlight_indoor_1,940,1.5811388300841898,0.024750655591672593,1.0477452717020144,1.0477452717020144,1.0389610389610389,1.0566037735849056
bandlight_indoor_1,941,5.70087712549569,0.08517314298365586,0.9336229355121294,1.071096223071534,0.8875,0.9821428571428571
bandlight_indoor_1,942,1.5811388300841898,0.025302269968462875,0.9728714577165046,1.0278850222897593,0.9295774647887324,1.018181818181818
bandlight_indoor_1,943,0.5,0.008224396186997112,0.978392090243519,1.0220851231034613,0.9242424242424242,1.0357142857142858
bandlight_indoor_1,944,2.23606797749979,0.037592922370086455,0.9831824976214584,1.0171051685920234,0.9344262295081968,1.0344827586206897
bandlight_indoor_1,945,0.5,0.008549819600709618,0.9709222721101479,1.0299485640870676,0.9122807017543859,1.0333333333333334
bandlight_indoor_1,946,5.522680508593631,0.09726406205145548,0.9469488681068967,1.0560232275256436,0.9423076923076923,0.9516129032258065
bandlight_indoor_1,947,1.8027756377319946,0.03352877100272694,0.9710439346762851,1.0298195213313062,0.9591836734693877,0.9830508474576272
bandlight_indoor_1,948,1.118033988749895,0.021413718081726,0.9893045053244826,1.0108111250054497,0.9787234042553191,1.0
bandlight_indoor_1,949,1.4142135623730951,0.02737928390966968,0.9780192938436515,1.0224747162910903,0.9565217391304348,1.0
bandlight_indoor_1,950,0.7071067811865476,0.013997312773896358,0.9800118353837177,1.0203958400241728,0.9772727272727273,0.9827586206896551
bandlight_indoor_1,951,1.4142135623730951,0.02856559945200212,0.9764672918705589,1.024099842693513,0.9534883720930233,1.0
bandlight_indoor_1,952,1.118033988749895,0.02312733814753288,0.9877295966495896,1.0124228365658294,0.975609756097561,1.0
bandlight_indoor_1,953,0.5,0.010471347707292387,0.9874208829065749,1.0127393670836666,0.975,1.0
bandlight_indoor_1,954,0.7071067811865476,0.014997375688861584,0.948517322040787,1.0542770034483346,1.0256410256410255,0.8771929824561403
bandlight_indoor_1,955,1.5,0.03354101966249684,1.0158740079360236,1.0158740079360236,1.075,0.96
bandlight_indoor_1,956,1.5811388300841898,0.03480287789935654,0.956920934256642,1.0450184170929677,0.9767441860465116,0.9375
bandlight_indoor_1,957,1.0,0.023002185311411807,0.9545214042184236,1.0476454436543672,1.0,0.9111111111111111
bandlight_indoor_1,958,1.118033988749895,0.02694253358806515,0.9395182495466102,1.0643752800784625,0.9523809523809523,0.926829268292683
bandlight_indoor_1,959,1.118033988749895,0.028676966733820225,0.9354143466934853,1.0690449676496976,0.95,0.9210526315789473
bandlight_indoor_1,960,1.8027756377319946,0.049432873905493196,0.9581467073376367,1.0436815075831751,0.9736842105263158,0.9428571428571428
bandlight_indoor_1,961,1.4142135623730951,0.04047223292581765,1.0,1.0,1.0,1.0
bandlight_indoor_1,962,1.118033988749895,0.03199610950961107,1.0150384378451045,1.0150384378451045,1.0,1.0303030303030303
bandlight_indoor_1,963,1.118033988749895,0.03152206686629309,1.0134234194190634,1.0134234194190634,1.027027027027027,1.0
bandlight_indoor_1,964,1.118033988749895,0.03110453761208997,1.0145993123917847,1.0145993123917847,1.0,1.0294117647058822
bandlight_indoor_1,965,1.4142135623730951,0.038778336716474064,1.0,1.0,1.0,1.0
bandlight_indoor_1,966,2.5495097567963922,0.06990864070422755,0.8583950752789521,1.164964745021435,0.9210526315789473,0.8
bandlight_indoor_1,967,2.9154759474226504,0.09313146293146642,1.0321366781821968,1.0321366781821968,1.0285714285714285,1.0357142857142858
bandlight_indoor_1,968,1.8027756377319946,0.055794505284332184,1.0481693583726905,1.0481693583726905,1.0277777777777777,1.0689655172413792
bandlight_indoor_1,969,2.9154759474226504,0.08608505353947635,1.0296392237695071,1.0296392237695071,1.027027027027027,1.032258064516129
bandlight_indoor_1,970,5.385164807134504,0.15443019203033553,1.025978352085154,1.025978352085154,1.0526315789473684,1.0
bandlight_indoor_1,971,1.5811388300841898,0.04419417382415922,0.9766812427808778,1.0238755043075543,0.925,1.03125
bandlight_indoor_1,972,0.5,0.014309095175803562,0.987223872589685,1.0129414692705927,0.9459459459459459,1.0303030303030303
bandlight_indoor_1,973,1.5811388300841898,0.04583492485141057,0.9701425001453319,1.0307764064044151,0.9142857142857143,1.0294117647058822
bandlight_indoor_1,974,0.5,0.01494035761667992,0.9819805060619657,1.0183501544346312,0.9375,1.0285714285714285
bandlight_indoor_1,975,1.4142135623730951,0.04303314829119353,1.0,1.0,1.0,1.0
bandlight_indoor_1,976,0.5,0.015214515486254614,1.0165300454651272,1.0165300454651272,1.0333333333333334,1.0
bandlight_indoor_1,977,0.5,0.01496710850223124,1.0137937550497031,1.0137937550497031,1.0,1.0277777777777777
bandlight_indoor_1,978,0.5,0.014763464883937314,1.016001016001524,1.016001016001524,1.032258064516129,1.0
bandlight_indoor_1,979,3.0,0.08718572905786447,0.9354143466934853,1.0690449676496976,0.875,1.0
bandlight_indoor_1,980,1.8027756377319946,0.05600951380850968,1.0177004891982149,1.0177004891982149,1.0357142857142858,1.0
bandlight_indoor_1,981,2.0,0.06105625108726636,1.0339078862458586,1.0339078862458586,1.0689655172413792,1.0
bandlight_indoor_1,982,1.5,0.04429039465181194,1.016001016001524,1.016001016001524,1.032258064516129,1.0
bandlight_indoor_1,983,3.0,0.08718572905786447,1.0307764064044151,1.0307764064044151,1.0625,1.0
bandlight_indoor_1,984,2.9154759474226504,0.08219949365267865,0.9984089090956302,1.0015936265090133,0.9705882352941176,1.027027027027027
bandlight_indoor_1,985,0.5,0.014119562368122625,1.1564257754662335,1.1564257754662335,1.303030303030303,1.0263157894736843
bandlight_indoor_1,986,2.5,0.06104828631318804,0.9626290773752001,1.0388217263566348,0.9767441860465116,0.9487179487179487
bandlight_indoor_1,987,2.5495097567963922,0.06467421574904625,0.9745803967897927,1.0260826128803102,0.9761904761904762,0.972972972972973
bandlight_indoor_1,988,2.9154759474226504,0.07588680773412386,0.9739145163179626,1.026784161489509,0.975609756097561,0.9722222222222222
bandlight_indoor_1,989,1.118033988749895,0.02988071523335984,1.0152409988344075,1.0152409988344075,0.975,1.0571428571428572
bandlight_indoor_1,990,2.5,0.06581226581158205,1.0113698744124342,1.0113698744124342,1.0512820512820513,0.972972972972973
bandlight_indoor_1,991,0.7071067811865476,0.01840525434580776,1.0260826128803102,1.0260826128803102,1.024390243902439,1.0277777777777777
bandlight_indoor_1,992,1.8027756377319946,0.04573157652407241,1.0388217263566348,1.0388217263566348,1.0238095238095237,1.054054054054054
bandlight_indoor_1,993,3.2015621187164243,0.07817995234914288,0.9852822726648787,1.0149375744834164,1.0232558139534884,0.9487179487179487
bandlight_indoor_1,994,4.301162633521313,0.10660035817780521,0.9975399716733134,1.0024660949902189,1.0227272727272727,0.972972972972973
bandlight_indoor_1,995,1.118033988749895,0.027777777777777776,0.9860132971832694,1.01418510567422,1.0,0.9722222222222222
bandlight_indoor_1,996,1.8027756377319946,0.04542567625794979,0.9856107606091623,1.0145993123917847,1.0,0.9714285714285714
bandlight_indoor_1,997,2.9154759474226504,0.07453559924999299,0.9960707117193528,1.0039447884918378,1.0222222222222221,0.9705882352941176
bandlight_indoor_1,998,1.5811388300841898,0.040582062796472834,0.963770592485946,1.037591318718912,1.0217391304347827,0.9090909090909091
bandlight_indoor_1,999,2.5,0.06657795516141343,1.0038931309854233,1.0038931309854233,1.0425531914893618,0.9666666666666667
bandlight_indoor_1,1000,0.5,0.013263952726932276,0.989743318610787,1.0103629710818451,0.9795918367346939,1.0
bandlight_indoor_1,1001,1.0,0.02680281337094487,1.0,1.0,1.0,1.0
bandlight_indoor_1,1002,1.118033988749895,0.029966456342836508,0.9895285072531598,1.0105823052798228,0.9791666666666666,1.0
bandlight_indoor_1,1003,1.0,0.027086448924394324,1.0,1.0,1.0,1.0
bandlight_indoor_1,1004,1.4142135623730951,0.03830602342540459,1.0,1.0,1.0,1.0
bandlight_indoor_1,1005,1.0,0.027086448924394324,1.0,1.0,1.0,1.0
bandlight_indoor_1,1006,2.1213203435596424,0.05745903513810687,1.027858467922848,1.027858467922848,1.0212765957446808,1.0344827586206897
bandlight_indoor_1,1007,2.9154759474226504,0.0768295371441074,1.0270643169301088,1.0270643169301088,1.0208333333333333,1.0333333333333334
bandlight_indoor_1,1008,1.118033988749895,0.028686404603660676,0.9476070829586857,1.0552897060221726,0.8979591836734694,1.0
bandlight_indoor_1,1009,1.0,0.027076518053694116,1.0,1.0,1.0,1.0
bandlight_indoor_1,1010,1.0,0.027076518053694116,1.0,1.0,1.0,1.0
bandlight_indoor_1,1011,1.0,0.027076518053694116,1.0,1.0,1.0,1.0
bandlight_indoor_1,1012,1.0,0.027076518053694116,1.0,1.0,1.0,1.0
bandlight_indoor_1,1013,1.0,0.027076518053694116,1.0,1.0,1.0,1.0
bandlight_indoor_1,1014,1.118033988749895,0.030272467481030175,1.016001016001524,1.016001016001524,1.0,1.032258064516129
bandlight_indoor_1,1015,5.70087712549569,0.15192888587637426,1.0808903106404293,1.0808903106404293,1.0681818181818181,1.09375
bandlight_indoor_1,1016,0.5,0.012327841818038449,0.9606228982194764,1.0409912171087212,0.9787234042553191,0.9428571428571428
bandlight_indoor_1,1017,1.0,0.025666350116967267,0.9692233691951198,1.031753909143192,1.0,0.9393939393939394
bandlight_indoor_1,1018,1.8027756377319946,0.04773994537378237,0.9837387536759294,1.0165300454651272,1.0,0.967741935483871
bandlight_indoor_1,1019,1.0,0.026919095102908276,0.9660917830792959,1.0350983390135313,1.0,0.9333333333333333
bandlight_indoor_1,1020,1.8027756377319946,0.05023237925348388,0.9819805060619657,1.0183501544346312,1.0,0.9642857142857143
bandlight_indoor_1,1021,1.118033988749895,0.03172445781778671,1.1350087076783315,1.1350087076783315,1.0869565217391304,1.1851851851851851
bandlight_indoor_1,1022,0.5,0.0125,0.9899494936611666,1.0101525445522106,0.98,1.0
bandlight_indoor_1,1023,0.5,0.012626906806902633,0.989743318610787,1.0103629710818451,0.9795918367346939,1.0
bandlight_indoor_1,1024,1.5811388300841898,0.04034357652299393,1.0048709494258454,1.0048709494258454,0.9791666666666666,1.03125
bandlight_indoor_1,1025,0.5,0.01269591790297564,0.9893045053244826,1.0108111250054497,0.9787234042553191,1.0
bandlight_indoor_1,1026,1.5811388300841898,0.040582062796472834,1.0039447884918378,1.0039447884918378,0.9782608695652174,1.0303030303030303
bandlight_indoor_1,1027,4.6097722286464435,0.11785113019775792,1.071008320943125,1.071008320943125,1.0,1.1470588235294117
bandlight_indoor_1,1028,3.8078865529319543,0.09089613997364389,1.0739070505757717,1.0739070505757717,1.0222222222222221,1.1282051282051282
bandlight_indoor_1,1029,2.0615528128088303,0.04582360059556104,1.0112997936948631,1.0112997936948631,0.9782608695652174,1.0454545454545454
bandlight_indoor_1,1030,14.221462653327892,0.31257849255772835,1.1925695879998879,1.1925695879998879,1.0222222222222221,1.391304347826087
bandlight_indoor_1,1031,1.8027756377319946,0.033225595816949685,0.9361403183562675,1.0682159291631208,0.9347826086956522,0.9375
bandlight_indoor_1,1032,1.5811388300841898,0.031128640318234518,0.9400643223910575,1.063756996389881,0.9302325581395349,0.95
bandlight_indoor_1,1033,1.5811388300841898,0.033113308926626096,1.0130724502589556,1.0130724502589556,0.975,1.0526315789473684
bandlight_indoor_1,1034,3.0413812651491097,0.06287281966789347,1.0034129792052755,1.0034129792052755,0.9743589743589743,1.0333333333333334
bandlight_indoor_1,1035,2.5495097567963922,0.05252535970903643,1.0103454669807534,1.0103454669807534,0.9736842105263158,1.0483870967741935
bandlight_indoor_1,1036,2.5,0.0509779618928866,1.0228166239135177,1.0228166239135177,1.0,1.0461538461538462
bandlight_indoor_1,1037,2.692582403567252,0.05368014557186718,1.0483160848105384,1.0483160848105384,0.9459459459459459,1.161764705882353
bandlight_indoor_1,1038,3.640054944640259,0.0692245866700433,1.0063092108532552,1.0063092108532552,1.0,1.0126582278481013
bandlight_indoor_1,1039,3.5,0.06614378277661477,1.0062305898749053,1.0062305898749053,1.0,1.0125
bandlight_indoor_1,1040,5.220153254455275,0.09804077185195086,1.0015860438198023,1.0015860438198023,1.0285714285714285,0.9753086419753086
bandlight_indoor_1,1041,4.5,0.0843815925694518,1.0208790784549384,1.0208790784549384,1.0555555555555556,0.9873417721518988
bandlight_indoor_1,1042,5.656854249492381,0.10390486669322624,1.0773085872547101,1.0773085872547101,1.0526315789473684,1.1025641025641026
bandlight_indoor_1,1043,4.031128874149275,0.0687301768461447,0.9803297973783655,1.0200648829345362,0.95,1.0116279069767442
bandlight_indoor_1,1044,2.9154759474226504,0.05070584660187448,0.9924091812660245,1.0076488799955396,0.9736842105263158,1.0114942528735633
bandlight_indoor_1,1045,4.031128874149275,0.07064549696043082,0.9781080368217673,1.0223819479588039,0.9459459459459459,1.0113636363636365
bandlight_indoor_1,1046,2.0615528128088303,0.03693732490459405,0.9966235131514268,1.0033879261366174,0.9714285714285714,1.0224719101123596
bandlight_indoor_1,1047,1.8027756377319946,0.03241018617760822,1.027105182026191,1.027105182026191,1.0,1.054945054945055
bandlight_indoor_1,1048,4.272001872658765,0.07477498926518038,0.954863710632231,1.0472698761772856,0.9117647058823529,1.0
bandlight_indoor_1,1049,3.5,0.06415811282184207,0.9947780321927768,1.0052493799000692,1.0,0.9895833333333334
bandlight_indoor_1,1050,2.5,0.046067787949796726,0.99472291830968,1.0053050770151022,1.0,0.9894736842105263
bandlight_indoor_1,1051,2.0615528128088303,0.03819000289615021,1.016001016001524,1.016001016001524,1.032258064516129,1.0
bandlight_indoor_1,1052,2.5,0.04558280984309205,0.9946666286387915,1.0053619687316817,1.0,0.9893617021276596
bandlight_indoor_1,1053,2.5,0.04582722344417291,1.015504800579495,1.015504800579495,1.03125,1.0
bandlight_indoor_1,1054,1.8027756377319946,0.032541924734540185,1.016001016001524,1.016001016001524,1.0,1.032258064516129
bandlight_indoor_1,1055,1.8027756377319946,0.032029421449408645,1.0136380622352936,1.0136380622352936,1.0606060606060606,0.96875
bandlight_indoor_1,1056,1.118033988749895,0.019596545041740514,1.030711206593704,1.030711206593704,1.0857142857142856,0.978494623655914
bandlight_indoor_1,1057,1.5811388300841898,0.026887938732395214,1.0214586016851699,1.0214586016851699,1.0789473684210527,0.967032967032967
bandlight_indoor_1,1058,1.118033988749895,0.018613229922816867,1.024099842693513,1.024099842693513,1.0731707317073171,0.9772727272727273
bandlight_indoor_1,1059,1.118033988749895,0.01817521021569704,0.9770084209183945,1.023532631438318,0.9772727272727273,0.9767441860465116
bandlight_indoor_1,1060,1.118033988749895,0.01860292073901699,0.9764672918705589,1.024099842693513,0.9767441860465116,0.9761904761904762
bandlight_indoor_1,1061,3.5355339059327378,0.06024533658898499,0.990811443753639,1.0092737687925268,1.1666666666666667,0.8414634146341463
bandlight_indoor_1,1062,3.0,0.05159393703675823,1.0,1.0,1.0,1.0
bandlight_indoor_1,1063,3.3541019662496847,0.057683775220517736,1.0101525445522108,1.0101525445522108,1.0204081632653061,1.0
bandlight_indoor_1,1064,8.74642784226795,0.14890907643081486,0.9959337618391167,1.0040828399605355,1.18,0.8405797101449275
bandlight_indoor_1,1065,4.6097722286464435,0.07880240363976125,0.9913418283769,1.0087337902782492,0.9661016949152542,1.0172413793103448
bandlight_indoor_1,1066,12.083045973594572,0.2083593501447549,0.9988098775908257,1.0011915404882108,1.0701754385964912,0.9322033898305084
bandlight_indoor_1,1067,1.4142135623730951,0.024415675011949207,1.0357254813546264,1.0357254813546264,0.9672131147540983,1.1090909090909091
bandlight_indoor_1,1068,7.211102550927978,0.120201738360864,1.0501458637223124,1.0501458637223124,1.0677966101694916,1.0327868852459017
bandlight_indoor_1,1069,1.5,0.023809523809523808,0.9746083449529366,1.0260531886255186,0.9206349206349206,1.0317460317460319
bandlight_indoor_1,1070,2.5,0.04071639637402852,0.9869170710043411,1.0132563610256988,0.9310344827586207,1.0461538461538462
bandlight_indoor_1,1071,2.0615528128088303,0.034020690871988585,0.9832474760346656,1.017037952675857,0.9259259259259259,1.0441176470588236
bandlight_indoor_1,1072,3.3541019662496847,0.05629399687806012,0.9792207307020311,1.021220209750943,0.92,1.0422535211267605
bandlight_indoor_1,1073,2.0615528128088303,0.03533456013360698,1.0038117716262667,1.0038117716262667,1.065217391304348,0.9459459459459459
bandlight_indoor_1,1074,1.8027756377319946,0.030781843120404807,1.0174856106746812,1.0174856106746812,1.0816326530612246,0.9571428571428572
bandlight_indoor_1,1075,10.012492197250394,0.1680222725979774,0.9773555548504418,1.0231690964840563,1.0,0.9552238805970149
bandlight_indoor_1,1076,1.5811388300841898,0.027148265172691838,0.9482481364610672,1.0545762881560459,0.9433962264150944,0.953125
bandlight_indoor_1,1077,3.1622776601683795,0.057259833431386825,0.9635998080966675,1.0377752170532613,0.96,0.9672131147540983
bandlight_indoor_1,1078,12.5,0.23488938375088403,1.08842783005716,1.08842783005716,1.1458333333333333,1.0338983050847457
bandlight_indoor_1,1079,11.76860229593982,0.20317890921678267,0.8258130618455692,1.2109278070331666,0.9454545454545454,0.7213114754098361
bandlight_indoor_1,1080,8.73212459828649,0.18255423564258635,1.0112997936948631,1.0112997936948631,1.0,1.0227272727272727
bandlight_indoor_1,1081,6.800735254367722,0.1405878987144956,0.9574271077563381,1.044465935734187,1.0576923076923077,0.8666666666666667
bandlight_indoor_1,1082,6.519202405202649,0.1407605051622074,1.185774264377755,1.185774264377755,1.0545454545454545,1.3333333333333333
bandlight_indoor_1,1083,4.527692569068709,0.0824444190234652,1.0743266350756138,1.0743266350756138,1.0172413793103448,1.1346153846153846
bandlight_indoor_1,1084,5.0990195135927845,0.08642405955242008,1.0835533700626854,1.0835533700626854,1.0338983050847457,1.1355932203389831
bandlight_indoor_1,1085,5.0990195135927845,0.07975985488137081,1.0752231034953574,1.0752231034953574,1.0327868852459017,1.1194029850746268
bandlight_indoor_1,1086,5.0990195135927845,0.07417981870189157,1.068549924804144,1.068549924804144,1.0317460317460319,1.1066666666666667
bandlight_indoor_1,1087,6.519202405202649,0.08875620825705956,0.9941441147301741,1.0058903786514044,0.9538461538461539,1.036144578313253
bandlight_indoor_1,1088,7.826237921249264,0.10717857440600209,1.000749906367107,1.000749906367107,0.967741935483871,1.0348837209302326
bandlight_indoor_1,1089,2.0615528128088303,0.028211347890746627,1.0446941024961622,1.0446941024961622,1.0333333333333334,1.0561797752808988
bandlight_indoor_1,1090,6.363961030678928,0.08336192600301441,0.9806816225205228,1.0196989288224099,0.9516129032258065,1.0106382978723405
bandlight_indoor_1,1091,6.363961030678928,0.08500406664984679,0.9793587809205981,1.0210762587537114,0.9491525423728814,1.0105263157894737
bandlight_indoor_1,1092,6.800735254367722,0.09275263120385371,0.9829271760071208,1.0173693681583136,0.9464285714285714,1.0208333333333333
bandlight_indoor_1,1093,7.905694150420948,0.10969555657749128,0.9172542777706538,1.090210233121459,0.8679245283018868,0.9693877551020408
bandlight_indoor_1,1094,3.2015621187164243,0.04843075218739712,1.0034266234051958,1.0034266234051958,0.9565217391304348,1.0526315789473684
bandlight_indoor_1,1095,3.905124837953327,0.05887197203176644,1.001135718707872,1.001135718707872,0.9545454545454546,1.05
bandlight_indoor_1,1096,3.0413812651491097,0.045798533480169865,0.9690212936637131,1.0319690666643262,0.9761904761904762,0.9619047619047619
bandlight_indoor_1,1097,3.605551275463989,0.05602979853681708,1.009852454667522,1.009852454667522,1.0,1.0198019801980198
bandlight_indoor_1,1098,3.605551275463989,0.055483153284272606,1.0096620601608022,1.0096620601608022,1.0,1.0194174757281553
bandlight_indoor_1,1099,4.242640687119285,0.06466208061135635,1.009478884894389,1.009478884894389,1.0,1.019047619047619
bandlight_indoor_1,1100,3.8078865529319543,0.05749104250305026,1.026212193308039,1.026212193308039,1.024390243902439,1.02803738317757
bandlight_indoor_1,1101,3.2015621187164243,0.04710217318356679,1.0146118614707937,1.0146118614707937,0.9761904761904762,1.0545454545454545
bandlight_indoor_1,1102,3.605551275463989,0.052281826697807204,0.9499679070317291,1.0526671402243486,0.9024390243902439,1.0
bandlight_indoor_1,1103,2.5495097567963922,0.03891587696509898,0.962725627443866,1.0387175447433565,0.918918918918919,1.0086206896551724
bandlight_indoor_1,1104,5.5901699437494745,0.08863242287739939,1.0157136447566295,1.0157136447566295,1.0588235294117647,0.9743589743589743
bandlight_indoor_1,1105,6.020797289396148,0.09398322192763259,0.9740792623584208,1.0266105014686593,0.9166666666666666,1.0350877192982457
bandlight_indoor_1,1106,4.301162633521313,0.06892676416817656,1.0107282763880177,1.0107282763880177,1.0303030303030303,0.9915254237288136
bandlight_indoor_1,1107,2.692582403567252,0.042691028113028745,1.0145993123917847,1.0145993123917847,1.0294117647058822,1.0
bandlight_indoor_1,1108,5.024937810560445,0.07852423935356627,1.0211439872687116,1.0211439872687116,1.0,1.0427350427350428
bandlight_indoor_1,1109,2.8284271247461903,0.0432843655349805,1.0,1.0,1.0,1.0
bandlight_indoor_1,1110,2.5,0.03825833548642749,1.01418510567422,1.01418510567422,1.0285714285714285,1.0
bandlight_indoor_1,1111,1.5811388300841898,0.023858263929744508,1.0179401680807914,1.0179401680807914,1.0277777777777777,1.0081967213114753
bandlight_indoor_1,1112,3.605551275463989,0.05344637547707986,1.0,1.0,1.0,1.0
bandlight_indoor_1,1113,3.1622776601683795,0.04687557221506744,1.0,1.0,1.0,1.0
bandlight_indoor_1,1114,3.0413812651491097,0.045083481733371615,1.0040568117894588,1.0040568117894588,1.0,1.008130081300813
bandlight_indoor_1,1115,5.522680508593631,0.08153389975382713,0.9411636493305895,1.0625144741950652,0.8648648648648649,1.0241935483870968
bandlight_indoor_1,1116,7.0178344238090995,0.11008452371793559,1.0267102114363704,1.0267102114363704,1.0625,0.9921259842519685
bandlight_indoor_1,1117,7.0,0.10694815798662465,1.0289915108550531,1.0289915108550531,1.0588235294117647,1.0
bandlight_indoor_1,1118,5.70087712549569,0.08464575003056167,1.0178087955348378,1.0178087955348378,1.0277777777777777,1.007936507936508
bandlight_indoor_1,1119,4.272001872658765,0.06232018184270186,1.030705434290007,1.030705434290007,1.054054054054054,1.0078740157480315
bandlight_indoor_1,1120,4.123105625617661,0.058356222615490776,1.033299730636437,1.033299730636437,1.0512820512820513,1.015625
bandlight_indoor_1,1121,5.70087712549569,0.07808688094430304,0.9915212789088698,1.0085512245389838,0.975609756097561,1.0076923076923077
bandlight_indoor_1,1122,6.020797289396148,0.08317414821504161,1.0207765342250121,1.0207765342250121,1.05,0.9923664122137404
bandlight_indoor_1,1123,6.020797289396148,0.08148125023092208,1.0195883677055362,1.0195883677055362,1.0476190476190477,0.9923076923076923
bandlight_indoor_1,1124,5.5901699437494745,0.07419998499379656,1.063438782296725,1.063438782296725,1.1136363636363635,1.0155038759689923
bandlight_indoor_1,1125,6.708203932499369,0.08372835698191752,1.0320461120715338,1.0320461120715338,1.0816326530612246,0.9847328244274809
bandlight_indoor_1,1126,6.800735254367722,0.08224757056490585,1.0093898773656798,1.0093898773656798,1.0188679245283019,1.0
