sequence,frame,reference_frame,score,predicted_scale_factor,gt_scale_factor,current_iou,preceding_low_iou_frames
cup10_indoor,527,500,0.9088168144226074,1.2608095019679695,1.1638287479252927,0.9487220975696651,0
cup10_indoor,543,527,0.9345285296440125,1.265570064765994,1.2403825026315338,0.9662710430169362,0
cup10_indoor,945,900,0.8439419865608215,1.2506034343420482,1.3116930740606663,0.8588773505503635,0
cup10_indoor,991,950,0.7918553948402405,1.2511860024513801,1.2310657479667744,0.8999742178806881,0
cup10_indoor,1194,1100,0.832416832447052,1.2641360709053246,1.3183061232061233,0.8495460620704751,0
cup10_indoor,1209,1200,0.7771897315979004,1.555181443008541,1.0730166654195032,0.426402083084983,0
cup10_indoor,1361,1350,0.8126911520957947,1.2613963142025721,1.2364204916548043,0.9011958402851662,0
cup10_indoor,1369,1361,0.9309699535369873,1.2531951112983855,1.186611131336418,0.874439703590046,0
cup10_indoor,1724,1700,0.7766918540000916,1.3038047184306414,1.2764444150951448,0.8849654042722533,0
cup10_indoor,1773,1750,0.8336552977561951,1.264342556491941,1.210559600124895,0.9300557181505623,0
cup10_indoor,1854,1773,0.8304048180580139,1.968702337114476,1.0116778457058668,0.0,36
cup10_indoor,1899,1854,0.9155043959617615,1.662708406605626,1.1823404729953382,0.9299778196354151,0
cup10_indoor,1921,1900,0.8162575960159302,1.2653917490367725,1.3089853409992107,0.8599153612105284,0
cup10_indoor,2006,2000,0.7779733538627625,1.2615586857882863,1.2814465510343749,0.9460776717969037,0
cup10_indoor,2047,2006,0.8008302450180054,1.262247183156262,1.1350863635123007,0.7650605089416935,0
cup10_indoor,2076,2050,0.8654015064239502,1.2624482136367616,1.4428587707135665,0.8940886844047671,0
cup10_indoor,2128,2076,0.7529417276382446,1.7453582859716306,1.4869281029494594,0.03044863095646424,2
cup13_indoor,268,100,0.7817756533622742,1.256287896365095,1.121658095462643,0.8932293965446437,0
egg_indoor,888,850,0.8284475207328796,1.2828904529194065,1.3618169680781094,0.8322869258161939,0
egg_indoor,899,888,0.7530556917190552,1.3015998198997003,1.303065538635643,0.8523568829853532,0
egg_indoor,977,950,0.7566754221916199,1.305637027161423,1.2580823291265182,0.9319985565847382,0
egg_indoor,1047,1000,0.8796758055686951,1.300561139549517,1.2522706649050828,0.9184023235576619,0
egg_indoor,1094,1050,0.8855303525924683,1.3636915163998777,1.2798167972341816,0.8625183542551005,0
egg_indoor,1144,1100,0.7504606246948242,1.322745593715001,1.4680996583779693,0.7541548290441186,0
egg_indoor,1169,1150,0.7505680322647095,1.3854905823687915,1.3008872711759818,0.8746164083206247,0
egg_indoor,1189,1169,0.76646488904953,1.3617494334691544,1.286019499792345,0.9083693618363827,0
egg_indoor,1374,1300,0.8800209760665894,1.2559229165438979,1.3135791548583706,0.9282341627710905,0
egg_indoor,1906,1850,0.8222119212150574,1.251332211838761,1.235473663601939,0.8848122882594693,0
egg_indoor,2006,1950,0.80911785364151,1.3418788446795296,1.3631084021929556,0.9208103442590003,0
egg_indoor,2038,2006,0.769031286239624,1.306290037840545,1.282638409811035,0.7747927342543703,0
egg_indoor,2060,2038,0.8693757057189941,1.255816658443223,1.306747598319693,0.8377901819432018,0
egg_indoor,2269,2250,0.8148620128631592,1.3056726775734233,1.288209128449527,0.8707406497909372,0
egg_indoor,2331,2300,0.8501968383789062,1.339104106811309,1.297238714665995,0.8765665168703763,0
egg_indoor,2580,2550,0.838322639465332,1.2747469305041679,1.277378733411289,0.851282625754405,0
egg_indoor,2679,2650,0.7641187310218811,1.332698683800563,1.3211872366495652,0.9183727934197631,0
egg_indoor,2698,2679,0.7657836675643921,1.2587344893416446,1.3260135823061383,0.8949899909561473,0
egg_indoor,2878,2850,0.8215948343276978,1.2539334254900094,1.2236508605690712,0.865590583288778,0
egg_indoor,2881,2878,0.8261576890945435,1.2607682780014136,1.2139539573337679,0.8949435903045494,0
egg_indoor,2906,2881,0.9243571162223816,1.5674384065197426,1.6132673612725723,0.9252247777227295,0
egg_indoor,3195,3100,0.8100650310516357,1.3143417622059732,1.3542136096499573,0.8679432948270713,0
egg_indoor,3230,3195,0.8276620507240295,1.2581230156989942,1.2765694770084508,0.8593332686645953,0
egg_indoor,3237,3230,0.8032588362693787,1.3099219316936748,1.2918844829323477,0.8786385990140592,0
egg_indoor,3426,3350,0.7932796478271484,1.3825676239252584,1.3693063937629153,0.8655551982633672,0
egg_indoor,3444,3426,0.8669038414955139,1.252895628134749,1.157321882362007,0.9397383024104805,0
egg_indoor,3547,3500,0.8031320571899414,1.560559149531296,1.434491251808512,0.8837575934953747,0
flower02_wild,68,0,0.8385102152824402,1.3097923928569892,1.2419991609080274,0.8859063988376205,0
flower02_wild,90,68,0.7861769199371338,1.4107198033732682,1.280043258248859,0.8796916715796199,0
flower02_wild,271,100,0.8437806963920593,1.324076196022703,1.1781541232144197,0.8830705259438757,0
flower02_wild,388,300,0.7521565556526184,1.7368192016274824,1.631852199366347,0.837847694456386,0
flower02_wild,392,388,0.8344711661338806,1.4653346282009374,1.4726538781550094,0.8295400026071296,0
flower02_wild,433,400,0.7982168793678284,1.2927865068729392,1.1041239395616071,0.7640986763303785,0
flower02_wild,538,450,0.7512257099151611,1.2839225671609185,,,0
flower02_wild,547,538,0.8182065486907959,1.676722860729858,,,0
flower02_wild,556,550,0.8147579431533813,1.4470333364030679,2.2067345602393686,0.8540701249219063,0
flower02_wild,572,556,0.8780753016471863,1.2694261025851252,1.1630512336277412,0.8830545356435338,0
flower02_wild,651,572,0.8939553499221802,1.2533335069442761,1.1547005383792515,0.6775173688450067,0
flower03_indoor,70,0,0.8242872357368469,1.266079704693811,1.252501740998963,0.8878472165563076,0
flower03_indoor,94,70,0.8868191242218018,1.270036711630993,1.2525017409989627,0.9411554517250648,0
flower03_indoor,106,100,0.8066515922546387,1.2752046546470563,1.198738833072478,0.9160427231145629,0
flower03_indoor,129,106,0.7993932366371155,1.2560562044312482,1.198738833072478,0.8925969794353582,0
flower03_indoor,137,129,0.7948283553123474,1.2922958852790893,1.2909944487358056,0.9233589634559218,0
flower03_indoor,258,137,0.7609206438064575,2.070299223072382,2.0291986247835694,0.8848167625944882,0
flower03_indoor,292,258,0.7943493127822876,1.2531291037543364,1.247219128924647,0.9056099434896941,0
flower03_indoor,321,300,0.8872551918029785,1.2639740826713024,1.3801311186847083,0.7709755799595945,0
flower03_indoor,540,350,0.91734778881073,1.3008715600771927,1.2747548783981961,0.8818399286170812,0
flower03_indoor,631,550,0.876727819442749,1.2839250210580746,1.2508134278144354,0.847395473562284,0
flowerbasket_indoor,48,0,0.7524115443229675,1.3435808385364925,1.3536240750836115,0.9507590317505685,0
flowerbasket_indoor,58,50,0.7556875348091125,1.2714066125379715,1.4295326436559135,0.8246928460784752,0
flowerbasket_indoor,169,150,0.8800294995307922,1.3076348226415666,1.4217160742372863,0.9545728787643261,0
flowerbasket_indoor,189,169,0.8696284890174866,1.2663775188978477,1.3065036822212763,0.8971038679989982,0
flowerbasket_indoor,295,250,0.7741850018501282,1.270643654554859,1.2093386622447824,0.876443008677083,0
flowerbasket_indoor,301,295,0.768429696559906,1.3093112538656606,1.4166530166766902,0.8199590568714465,0
flowerbasket_indoor,445,301,0.8550207018852234,1.6028273389218994,1.8352747640524654,0.9302059859281318,0
flowerbasket_indoor,455,445,0.9134918451309204,1.3216316699309933,1.3912166872805047,0.9433883130371481,0
flowerbasket_indoor,464,455,0.9166659712791443,1.2508955254329983,1.2372809695177827,0.8795529484742528,0
flowerbasket_indoor,480,464,0.8987412452697754,1.2971427669127709,1.3187027990834044,0.9243344170904617,0
flowerbasket_indoor,484,480,0.795530378818512,1.2657497246134775,1.2770401884835216,0.9585409141393487,0
flowerbasket_indoor,503,484,0.9222311973571777,1.2589863521870364,1.2327567373897228,0.9190166506722621,0
flowerbasket_indoor,512,503,0.7579338550567627,1.351864127968091,1.3870250119728857,0.9339503823524883,0
flowerbasket_indoor,526,512,0.9161292910575867,1.2776719835916686,1.1984838907401452,0.8993244802877172,0
flowerbasket_indoor,531,526,0.8501490950584412,1.3551418631205245,1.3521873720643094,0.9055324314130907,0
flowerbasket_indoor,540,531,0.8104571104049683,2.0073190619048664,1.7635327745437428,0.8523740981001703,0
flowerbasket_indoor,544,540,0.7951690554618835,1.4083956599656788,1.3238699252371315,0.9395629695584667,0
flowerbasket_indoor,557,550,0.931934654712677,1.2722565926673322,1.2769695928236384,0.9677671539288557,0
flowerbasket_indoor,598,557,0.939907968044281,1.285140687796393,1.26866146615589,0.927729097895991,0
flowerbasket_indoor,613,600,0.9200460910797119,1.2849848642899862,1.3235626852620852,0.945318298151941,0
flowerbasket_indoor,639,613,0.8680739402770996,1.2573969092596962,1.3292741240879162,0.9374027772522461,0
flowerbasket_indoor,656,650,0.7659342288970947,1.2620481890897095,1.2057118019311954,0.8971531138975867,0
flowerbasket_indoor,660,656,0.899987518787384,1.2995613905297982,1.4605804306877486,0.8147371765737502,0
flowerbasket_indoor,684,660,0.8680109977722168,1.2711733435189225,1.382852378872881,0.9423968622874965,0
flowerbasket_indoor,688,684,0.8406680822372437,1.2571525072087304,1.2480938797496477,0.8961575492062157,0
flowerbasket_indoor,720,688,0.7724141478538513,1.6149915702873126,1.5526262100544832,0.9185622125220305,0
flowerbasket_indoor,951,720,0.7593720555305481,3.9863845891786958,1.187013882373396,0.0,46
ghostmask_indoor,33,0,0.921841025352478,1.2716394213660762,1.245368779208157,0.9413525488552802,0
ghostmask_indoor,190,150,0.7786650657653809,1.2827430005724703,1.3222519059470033,0.8949632065145409,0
ghostmask_indoor,210,200,0.8947280645370483,1.3231333600446475,1.2974333637352375,0.8253898321332855,0
ghostmask_indoor,222,210,0.7730592489242554,1.2567048974636146,1.3774008863003637,0.8134268532143761,0
ghostmask_indoor,317,222,0.8707157969474792,1.289103477899755,1.3584387108829372,0.8952279351424923,0
ghostmask_indoor,483,450,0.9151729941368103,1.2742910252054724,1.275761987537348,0.9145751701756835,0
ghostmask_indoor,539,500,0.8633298873901367,1.2647778529782314,1.3231870969357105,0.920408772500888,0
ghostmask_indoor,551,539,0.9227129817008972,1.325312923554766,1.3337108562906854,0.9180016333865769,0
ghostmask_indoor,717,650,0.7605035901069641,1.3411043421768243,,,0
ghostmask_indoor,738,717,0.7965008020401001,1.812458643303059,,0.717370928578935,0
ghostmask_indoor,744,738,0.8899454474449158,1.3237355486933495,1.3123023297168046,0.8905439630788435,0
ghostmask_indoor,762,750,0.8541046977043152,1.3118073646782347,1.3949716649258315,0.9569748368849749,0
ghostmask_indoor,817,800,0.7721972465515137,1.404182996853946,,,0
ghostmask_indoor,832,817,0.7634901404380798,1.5670181680944097,,,0
ghostmask_indoor,927,900,0.7602519392967224,1.8584802760876311,1.0440603966252346,0.7701223536999681,0
ghostmask_indoor,930,927,0.8073787689208984,1.3170288999305688,1.6357531931871148,0.810819227206219,0
ghostmask_indoor,959,950,0.8980015516281128,1.256353065800269,1.2634185431179723,0.933237375016277,0
ghostmask_indoor,974,959,0.7961052656173706,1.2910120692342595,1.0859702145965522,0.7581988118062651,0
ghostmask_indoor,1073,1000,0.8467385172843933,1.3997911772878193,1.4163871271504032,0.9113951600783616,0
ghostmask_indoor,1094,1073,0.778039813041687,1.3204727827749176,1.1692629307123634,0.817287157338164,0
ghostmask_indoor,1110,1094,0.778390109539032,1.3345448951888998,1.392488560184213,0.8623609523960296,0
ghostmask_indoor,1127,1110,0.9305963516235352,1.2771561349282583,1.1502915855153062,0.8970271239580249,0
glass03_indoor,96,50,0.8722039461135864,1.2959859363891002,1.2853957868590131,0.9547496631748709,0
mobilephone01_indoor,14,0,0.8003705143928528,1.288834463633469,1.1155937830201013,0.749234710941258,0
mobilephone01_indoor,18,14,0.8423134088516235,1.2696103945413308,1.3169338911587207,0.7956315376549635,0
mobilephone01_indoor,99,50,0.8294084668159485,1.258759859740071,1.302484432331418,0.9165144774881633,0
mobilephone01_indoor,109,100,0.8905037641525269,1.2562556687467354,1.2220201853215573,0.918650605463899,0
mobilephone01_indoor,146,109,0.8410317897796631,1.2918584604496308,1.2255267066907438,0.8788436902386163,0
mobilephone01_indoor,153,150,0.9175812005996704,1.2670785307579535,1.208214190156255,0.9301869267980116,0
mobilephone01_indoor,167,153,0.8026868104934692,1.2562973487766287,1.2532010295690075,0.9323632139833213,0
mobilephone01_indoor,196,167,0.7888146042823792,1.2589818771423855,1.2631783952077624,0.9520905201973139,0
mobilephone01_indoor,215,196,0.8719907402992249,1.26700561072093,1.191702144274973,0.92551033240166,0
mobilephone01_indoor,224,215,0.8194472789764404,1.3109475803827575,1.2410902509057293,0.8401686821206911,0
mobilephone01_indoor,256,224,0.7755199074745178,1.282858544438407,1.3543137871873836,0.7184906457657264,0
mobilephone01_indoor,258,256,0.907941997051239,1.322970760238852,1.3631367716197293,0.9110080450328225,0
mobilephone01_indoor,371,350,0.8520235419273376,1.2521017218308697,1.203681479819032,0.8992022130383043,0
mobilephone01_indoor,375,371,0.799592137336731,1.3259532441845316,1.205274002870254,0.9125096629500686,0
mobilephone01_indoor,409,375,0.8943911194801331,1.2527043697756963,1.2042478008937558,0.928979190837001,0
mobilephone01_indoor,414,409,0.9103588461875916,1.2586471869507576,1.2779638059670164,0.9699340467081525,0
mobilephone01_indoor,424,414,0.8729079365730286,1.2709017298606766,1.2043634449924843,0.8047828538125249,0
mobilephone01_indoor,426,424,0.7957204580307007,1.2500578911816809,1.1402085711789187,0.9264087791153893,0
mobilephone01_indoor,465,450,0.9226235747337341,1.250651334908328,1.358990873490756,0.9051910558741274,0
mobilephone01_indoor,479,465,0.7795504927635193,1.4125847990100464,1.4413527207914651,0.9419078057589708,0
mobilephone01_indoor,489,479,0.8014315366744995,1.3525276561359694,1.4351360160679492,0.8050025418525031,0
mobilephone01_indoor,504,489,0.8755576610565186,1.4000222802323348,1.4884168150705015,0.9503985291821481,0
mobilephone01_indoor,547,504,0.8633070588111877,1.4122083892843225,1.3620762592862086,0.9359728943237403,0
mobilephone01_indoor,576,547,0.9147183299064636,1.2938090736590953,1.2090770467846785,0.9282484535794081,0
mobilephone01_indoor,652,576,0.8212988376617432,1.474381441494266,1.4234935989789437,0.8552356824276613,0
mobilephone01_indoor,666,652,0.7919504046440125,1.5152085685707353,1.5021352323976216,0.8804046555184804,0
mobilephone01_indoor,912,666,0.8050830960273743,1.2550298290087758,1.1821252672285403,0.9397040101156404,0
mobilephone01_indoor,945,912,0.7507607936859131,2.719560492506258,2.3759548165574573,0.75742970610392,0
mobilephone02_indoor,31,0,0.8383203744888306,1.3331541797762978,1.2755089481940443,0.9076385515577977,0
mobilephone02_indoor,61,31,0.7903995513916016,1.388326796296844,1.386624416605763,0.6946367208330385,0
mobilephone02_indoor,101,61,0.8986013531684875,1.7597711759167423,1.7412116993111957,0.8608902221846743,0
mobilephone02_indoor,109,101,0.8660888075828552,1.312207997899513,1.3122617806928332,0.8209364476695006,0
mobilephone02_indoor,123,109,0.7989094853401184,1.274686994252599,1.2686285045467316,0.8932412704945858,0
mobilephone02_indoor,163,150,0.8523568511009216,1.3010016980712729,1.4244246232238393,0.8946947079237266,0
mobilephone02_indoor,172,163,0.9293851256370544,1.2669539953492277,1.1780622597429593,0.8921765212622549,0
mobilephone02_indoor,194,172,0.9212530851364136,1.2619994772591543,1.2363473535195433,0.9298760696687427,0
mobilephone02_indoor,214,200,0.9376381635665894,1.2908189016182832,1.259447059844805,0.8926008278841193,0
mobilephone02_indoor,225,214,0.9352113604545593,1.2612926368520452,1.2306511370249829,0.9182406320180638,0
mobilephone02_indoor,278,250,0.8696593642234802,1.315869456366161,1.2613124477737827,0.9232910219173287,0
mobilephone02_indoor,354,350,0.7704328894615173,1.2824533077035765,1.208291605046458,0.8629815188012911,0
mobilephone02_indoor,430,354,0.8702036142349243,1.8900472346044004,,,0
notebook02_indoor,32,0,0.8569110631942749,1.2564507385778247,1.2671360632611248,0.951412168213455,0
notebook02_indoor,54,50,0.8905557990074158,1.3009656989343998,1.2492667212201847,0.9034146359739208,0
notebook02_indoor,57,54,0.7867294549942017,1.3073498629507603,1.4214179572501024,0.9121055013967824,0
notebook02_indoor,66,57,0.8174237012863159,1.2639564622540636,1.3423258214112455,0.8579248949448715,0
notebook02_indoor,72,66,0.9031881093978882,1.265465274059042,1.2440333788202982,0.9454952582041737,0
notebook02_indoor,80,72,0.9534103870391846,1.25506025503423,1.278735639280002,0.9367348013644928,0
notebook02_indoor,98,80,0.935897946357727,1.2849608637707357,1.3355958160372412,0.9288646428100867,0
notebook02_indoor,106,100,0.9142993688583374,1.3460432610613877,1.2606687567659136,0.8284232982988164,0
notebook02_indoor,115,106,0.9177947640419006,1.2637943417807078,1.2050940016426233,0.966007212312412,0
notebook02_indoor,120,115,0.9448498487472534,1.3158949329796787,1.3490123308969624,0.9188639242595941,0
notebook02_indoor,128,120,0.9527431726455688,1.2653740853725162,1.2356699158798745,0.9494504863295127,0
notebook02_indoor,157,150,0.765175998210907,1.285707917926219,1.2756796190917363,0.9357130446661001,0
notebook02_indoor,172,157,0.7858944535255432,1.2843307948356273,1.2510552598716296,0.8675020631406455,0
notebook02_indoor,196,172,0.7769612669944763,1.3160503314177951,1.3146005489024426,0.8660675794276594,0
notebook02_indoor,212,196,0.8984899520874023,1.2535059670648403,1.1919390991437664,0.9376833999100671,0
notebook02_indoor,224,212,0.8814252614974976,1.320855215420036,1.2866200373487893,0.924775456107799,0
notebook02_indoor,232,224,0.862495481967926,1.2626105195068729,1.203443335628631,0.9187115606662227,0
notebook02_indoor,280,232,0.9080537557601929,1.4751480042454441,1.3891239480928472,0.9632186014315234,0
notebook02_indoor,297,280,0.8523342609405518,1.2864508339024543,1.2462080886085771,0.9537274308467194,0
notebook02_indoor,324,300,0.9194788336753845,1.2785750495482295,1.1976211276237774,0.9008597671069251,0
notebook02_indoor,349,324,0.8611558079719543,1.2513832083479761,1.1982046215086386,0.9323801970189418,0
notebook02_indoor,369,350,0.8746157288551331,1.3111675815699753,1.2965829642776596,0.8961633335470248,0
notebook02_indoor,381,369,0.8219180107116699,1.3096221022824157,1.273348251897068,0.8667062686875948,0
notebook02_indoor,401,381,0.7581390142440796,1.2633609217836874,1.4029447488244033,0.8643628288337311,0
notebook02_indoor,422,401,0.7910648584365845,1.3096532333598756,1.502496452850696,0.8531153901705074,0
notebook02_indoor,436,422,0.845586359500885,1.2897831982020647,1.2474974949874649,0.9212646666595771,0
notebook02_indoor,447,436,0.9285926818847656,1.2728620774336152,1.2257691626732345,0.8789398987090222,0
notebook02_indoor,458,450,0.8754963278770447,1.27597493559785,1.311887923109209,0.9298862186272319,0
notebook02_indoor,471,458,0.9239987134933472,1.275743227650226,1.2893322947714876,0.9259788623675207,0
notebook02_indoor,559,550,0.9207577705383301,1.2757476613493084,1.3102899361819569,0.8728993425772862,0
notebook02_indoor,566,559,0.8158147931098938,1.2639586075899014,1.1564382376894848,0.836395435805434,0
notebook02_indoor,579,566,0.7663009166717529,1.2835120439403858,1.2906055364062288,0.8362218312030044,0
notebook02_indoor,599,579,0.7760406136512756,1.4074581102052035,1.4414685062959403,0.9147809566829034,0
notebook02_indoor,621,600,0.9134047031402588,1.4969536843286635,1.5521010641596569,0.9351003316476495,0
notebook02_indoor,639,621,0.7527468800544739,1.3387123006407275,1.3266499161421599,0.9050270878545168,0
notebook02_indoor,654,639,0.8517199754714966,1.3167502295916433,1.267388855010143,0.9388770350627492,0
notebook02_indoor,697,654,0.7676085233688354,1.4992292082177463,1.3939418939809027,0.855729829154923,0
notebook02_indoor,708,697,0.8500968217849731,1.2661709213012349,1.176944875933753,0.9534562061236384,0
notebook02_indoor,718,708,0.7724519371986389,1.3304920520809436,1.2993676017138343,0.9174005010893012,0
notebook02_indoor,770,750,0.7907671928405762,1.2500915638646792,1.1906227016071957,0.860937858880998,0
notebook02_indoor,777,770,0.9354209303855896,1.3284763462450127,1.234107949943335,0.8781636709931205,0
notebook02_indoor,779,777,0.87900710105896,1.3084491316052869,1.32653506959248,0.9206661964449933,0
notebook02_indoor,846,779,0.922869861125946,1.3216522946056397,1.2374018890009209,0.8743753905777569,0
notebook02_indoor,858,850,0.8507543206214905,1.2798865801597368,1.2162606385262997,0.9639208517526815,0
notebook02_indoor,878,858,0.9267110824584961,1.2690748085619672,1.1987595730368916,0.9068805215384267,0
notebook02_indoor,908,900,0.9311093688011169,1.2761853059147612,1.2413836774544993,0.8979787792549724,0
notebook02_indoor,912,908,0.8688201904296875,1.2621051235734568,1.225077384326717,0.9197979196349997,0
notebook02_indoor,923,912,0.905850350856781,1.2870597347195347,1.2440801496299025,0.9222578423455235,0
notebook02_indoor,933,923,0.9446681141853333,1.2600418863944576,1.260242249059993,0.9075064786444923,0
notebook02_indoor,953,933,0.7832074165344238,1.2718860870736524,1.2782650143170406,0.9355156994095544,0
notebook02_indoor,958,953,0.7534584403038025,1.4021634984086475,1.3784048752090223,0.9524958733299138,0
notebook02_indoor,985,958,0.9021479487419128,1.4357669932120278,1.429840705968481,0.8941980581541599,0
notebook02_indoor,1027,1000,0.9093828797340393,1.2911625009751153,1.2543029387149525,0.8940100284625665,0
notebook02_indoor,1085,1050,0.7700746655464172,1.600521165646918,1.8151489856814467,0.8257381309719329,0
notebook02_indoor,1090,1085,0.8654448986053467,1.6423412194416342,1.8238547861580798,0.8934784668247098,0
notebook02_indoor,1102,1100,0.8277410864830017,1.2677724521108436,1.2694033180193665,0.8493746812442657,0
notebook02_indoor,1125,1102,0.8482465744018555,1.3765068782613596,1.5633768442671252,0.8352432804447604,0
notebook02_indoor,1132,1125,0.8393441438674927,1.3204705450299095,1.3922864426767714,0.9173821498698219,0
notebook02_indoor,1157,1132,0.9148629307746887,1.4708199042017482,1.332567181840243,0.8642502926613611,0
notebook02_indoor,1170,1157,0.7653710842132568,1.319834773089252,1.25,0.9320951968710316,0
notebook02_indoor,1309,1170,0.7878148555755615,1.280529062534295,1.2199324957216473,0.8289499924039061,0
notebook02_indoor,1320,1309,0.9215003252029419,1.3495475654385256,1.257477633995929,0.8751658919050076,0
notebook02_indoor,1502,1400,0.7790500521659851,1.3444873969488047,1.3274083723605885,0.9622815764897945,0
notebook02_indoor,1506,1502,0.9329452514648438,1.257643348158748,1.1788794349512965,0.9110394262728697,0
notebook02_indoor,1511,1506,0.8069824576377869,1.5811107084328693,1.543080542608068,0.8262706246610206,0
notebook02_indoor,1530,1511,0.8276610374450684,1.4687810048918986,1.5763402186230244,0.0,1
notebook02_indoor,2339,2300,0.9405514001846313,1.504960417605892,1.899073848348579,0.9017851353261036,0
notebook02_indoor,2342,2339,0.8105325102806091,1.3432349568311959,1.3108105995535155,0.8800195592903892,0
notebook02_indoor,2349,2342,0.7722979187965393,1.3260993733061037,1.1891320732867725,0.8210212035811791,0
notebook02_indoor,2355,2350,0.8126903772354126,1.3127963487333936,1.183933187671192,0.8134434705848312,0
notebook02_indoor,2362,2355,0.9145447611808777,1.2720892310340837,1.2509686169605354,0.8927011361116164,0
notebook02_indoor,2382,2362,0.7713769674301147,1.312692915296474,1.2719399375002203,0.836062243142486,0
notebook02_indoor,2395,2382,0.8642315864562988,1.2526017396743092,1.2028224591640577,0.9428442598265392,0
notebook02_indoor,2399,2395,0.93951815366745,1.263557818576163,1.2613342809316723,0.9453589196854623,0
notebook02_indoor,2444,2400,0.8458614945411682,1.2596374672258417,1.6690459207925603,0.44223603399510614,0
notebook02_indoor,2467,2450,0.8462028503417969,1.5057524531379938,1.1336959282277812,0.0820376334060124,0
notebook02_indoor,2487,2467,0.9327065348625183,2.0389367576725914,1.6996638562611202,0.9149294998922312,0
